strategy,dimension,value,net_winning_payout_reduction,selections,events,wins,losses,risk_units,profit_units,roi,roi_ci_95_lower,roi_ci_95_upper,bootstrap_samples,event_close_drawdown_units,source_fight_id_order_drawdown_units,mean_estimated_return_before_stress,mean_selected_win_probability,observed_win_rate,underdog_bets,median_decimal_odds
fixed_50_50_logit_blend,year,2022,0.02,119,39,41,78,119.0,-12.872306599999998,-0.10817064369747897,-0.3454402736860445,0.12123357190394489,10000,15.6298174,16.637617400000003,0.20838912008534535,0.4396917483835296,0.3445378151260504,94,2.76
fixed_50_50_logit_blend,year,2022,0.05,119,39,41,78,119.0,-14.8660115,-0.12492446638655463,-0.3575747163888889,0.09990161214114804,10000,17.2635985,18.11809850000001,0.20838912008534535,0.4396917483835296,0.3445378151260504,94,2.76
fixed_50_50_logit_blend,year,2023,0.0,164,41,66,98,164.0,2.3773800000000005,0.014496219512195124,-0.20838105208086666,0.26149749794407895,10000,23.30207,28.30207,0.13585348266921174,0.45084233376801547,0.4024390243902439,123,2.535
fixed_50_50_logit_blend,year,2023,0.02,164,41,66,98,164.0,0.3698323999999982,0.0022550756097560864,-0.2176020417791411,0.24607199401301033,10000,24.0160286,28.9360286,0.13585348266921174,0.45084233376801547,0.4024390243902439,123,2.535
fixed_50_50_logit_blend,year,2023,0.05,164,41,66,98,164.0,-2.641489000000007,-0.016106640243902483,-0.23128121099718674,0.2224372158859911,10000,25.086966500000003,29.8869665,0.13585348266921174,0.45084233376801547,0.4024390243902439,123,2.535
fixed_50_50_logit_blend,year,2024,0.0,181,42,62,119,181.0,-12.38046,-0.06840033149171271,-0.2908602818600368,0.16430446714285693,10000,25.36047,27.6749,0.22899698139048213,0.40964418336195135,0.3425414364640884,154,2.95
fixed_50_50_logit_blend,year,2024,0.02,181,42,62,119,181.0,-14.512850800000002,-0.0801814961325967,-0.29940971219582563,0.14969847502976183,10000,26.853260600000002,29.381402,0.22899698139048213,0.40964418336195135,0.3425414364640884,154,2.95
fixed_50_50_logit_blend,year,2024,0.05,181,42,62,119,181.0,-17.71143700000001,-0.09785324309392271,-0.3124576699122807,0.12699020246076828,10000,29.286155000000008,31.941155000000002,0.22899698139048213,0.40964418336195135,0.3425414364640884,154,2.95
fixed_50_50_logit_blend,year,2025,0.0,116,37,40,76,116.0,-16.55478,-0.14271362068965518,-0.34054240567815913,0.045630636244019,10000,21.25929,24.8502,0.2551664382398601,0.41977762665929796,0.3448275862068966,91,3.05
fixed_50_50_logit_blend,year,2025,0.02,116,37,40,76,116.0,-17.7436844,-0.15296279655172412,-0.34843905136181286,0.03292532073744358,10000,21.9181042,25.833196000000008,0.2551664382398601,0.41977762665929796,0.3448275862068966,91,3.05
fixed_50_50_logit_blend,year,2025,0.05,116,37,40,76,116.0,-19.527041000000004,-0.16833656034482763,-0.36019304632686894,0.014076016745204234,10000,23.2088255,27.307690000000004,0.2551664382398601,0.41977762665929796,0.3448275862068966,91,3.05
fixed_50_50_logit_blend,year,2026,0.0,53,22,18,35,53.0,-12.772180000000002,-0.24098452830188682,-0.48352197645211936,0.027234398484848498,10000,15.122180000000002,15.322180000000001,0.22295593129647662,0.45620815063707776,0.33962264150943394,41,2.65
fixed_50_50_logit_blend,year,2026,0.02,53,22,18,35,53.0,-13.2167364,-0.24937238490566038,-0.48896987293269223,0.015323746404255307,10000,15.479736399999998,15.6357364,0.22295593129647662,0.45620815063707776,0.33962264150943394,41,2.65
fixed_50_50_logit_blend,year,2026,0.05,53,22,18,35,53.0,-13.883571000000002,-0.2619541698113208,-0.49696451983173073,-0.0024880441666667343,10000,16.016071,16.106071,0.22295593129647662,0.45620815063707776,0.33962264150943394,41,2.65
fixed_50_50_logit_blend,book_name,BetMGM,0.0,92,66,36,56,92.0,4.31387,0.04688989130434782,-0.24506288989813244,0.36212015791614516,10000,18.50037,19.50037,0.1807154152343867,0.40637917281620867,0.391304347826087,75,2.975
fixed_50_50_logit_blend,book_name,BetMGM,0.02,92,66,36,56,92.0,3.1075925999999994,0.033778180434782604,-0.25393237358259074,0.34438525666429043,10000,18.7103626,19.7103626,0.1807154152343867,0.40637917281620867,0.391304347826087,75,2.975
fixed_50_50_logit_blend,book_name,BetMGM,0.05,92,66,36,56,92.0,1.2981764999999945,0.014110614130434723,-0.2671607587720103,0.31806232057946243,10000,19.025351500000003,20.025351500000003,0.1807154152343867,0.40637917281620867,0.391304347826087,75,2.975
fixed_50_50_logit_blend,book_name,BetRivers,0.0,99,76,27,72,99.0,-22.629290000000005,-0.2285786868686869,-0.5171467879901961,0.10004747631578909,10000,23.829289999999997,23.829289999999993,0.25867439382391794,0.4104538350157839,0.2727272727272727,81,2.88
fixed_50_50_logit_blend,book_name,BetRivers,0.02,99,76,27,72,99.0,-23.616704199999997,-0.23855256767676766,-0.5228208198039216,0.08529483599830288,10000,24.772704199999993,24.772704199999993,0.25867439382391794,0.4104538350157839,0.2727272727272727,81,2.88
fixed_50_50_logit_blend,book_name,BetRivers,0.05,99,76,27,72,99.0,-25.097825500000003,-0.2535133888888889,-0.5318300814886364,0.0633171420119381,10000,26.187825500000002,26.1878255,0.25867439382391794,0.4104538350157839,0.2727272727272727,81,2.88
fixed_50_50_logit_blend,book_name,BetWay,0.0,68,58,33,35,68.0,3.26103,0.04795632352941176,-0.22387467351510493,0.3215834803571428,10000,10.40948,11.40948,0.18201866457204963,0.48457571246348374,0.4852941176470588,45,2.4
fixed_50_50_logit_blend,book_name,BetWay,0.02,68,58,33,35,68.0,2.4958094000000024,0.03670307941176474,-0.2319049687313433,0.30640435534420285,10000,10.5812904,11.5812904,0.18201866457204963,0.48457571246348374,0.4852941176470588,45,2.4
fixed_50_50_logit_blend,book_name,BetWay,0.05,68,58,33,35,68.0,1.347978499999999,0.019823213235294103,-0.24318815146198827,0.2838583567668414,10000,10.841506,11.839006000000001,0.18201866457204963,0.48457571246348374,0.4852941176470588,45,2.4
fixed_50_50_logit_blend,book_name,Caesars,0.0,141,97,53,88,141.0,-4.018509999999998,-0.028500070921985803,-0.2652416009947706,0.22194182621198505,10000,11.62222,12.912959999999998,0.20798325244205218,0.42863766662772346,0.375886524822695,115,2.75
fixed_50_50_logit_blend,book_name,Caesars,0.02,141,97,53,88,141.0,-5.698139800000004,-0.04041233900709223,-0.274050144517696,0.20669508491996907,10000,11.9297756,13.1747008,0.20798325244205218,0.42863766662772346,0.375886524822695,115,2.75
fixed_50_50_logit_blend,book_name,Caesars,0.05,141,97,53,88,141.0,-8.217584500000008,-0.05828074113475183,-0.28728227698241543,0.18372705817669163,10000,12.391108999999998,13.567312000000001,0.20798325244205218,0.42863766662772346,0.375886524822695,115,2.75
fixed_50_50_logit_blend,book_name,DraftKings,0.0,110,73,32,78,110.0,-25.410829999999997,-0.23100754545454544,-0.4467400051731894,0.0028166700549450505,10000,26.59907,26.59907,0.1953147528320965,0.4176958582728626,0.2909090909090909,90,2.95
fixed_50_50_logit_blend,book_name,DraftKings,0.02,110,73,32,78,110.0,-26.4626134,-0.24056921272727272,-0.4530713994017093,-0.010215093402992769,10000,27.447088599999997,27.447088599999997,0.1953147528320965,0.4176958582728626,0.2909090909090909,90,2.95
