date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,evaluation_year,training_start,training_through,selected_c,calibration_slope,current_model_probability,selected_rankings_probability,all_rankings_probability,expanded_history_probability,expanded_history_features_changed,expanded_history_all_rankings_probability,market_probability,book_count,fixed_equal_logit_blend_probability,blend_probability,blend_status,selected_gamma
2026-04-18,c3ac8d0da7b05772,a661c0bee7c8d5af,b2a78df161bd67f9,d945aae53e3e54e6,Gauge Young,Thiago Moises,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.622542624481961,0.660087155351721,0.665310969177785,0.534826952083727,True,0.584664416493124,,,,,,
2026-04-18,c3ac8d0da7b05772,b5299e5b946015e5,60425d07ef4b91a7,f1d64ae34e088832,Kyler Phillips,Charles Jourdain,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.551151141349739,0.61116421486387,0.599283734573217,0.557021738135327,True,0.595657029219942,,,,,,
2026-04-18,c3ac8d0da7b05772,bae4de7ef8c0769e,07047eb7d17fb0a2,51e2f44a8dbf6984,Daria Zhelezniakova,Melissa Croden,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.568911579413465,0.580503974166363,0.571417431043252,0.551442660637387,True,0.554710011459723,,,,,,
2026-04-18,c3ac8d0da7b05772,e644218737c1a778,4c88a1db5a46c6a4,8f4528c10bd34fab,Jai Herbert,Mandel Nallo,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.544664523579685,0.512757280171175,0.518662491424404,0.482047255689816,True,0.448616201148589,,,,,,
2026-04-25,e60d773a0a42048a,0df4f4ac27cf2d26,abb68e3c7ca128f2,d35298b6df168456,Julia Polastri,Talita Alencar,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.526714761109186,0.535236233550086,0.534675117390843,0.539573661480421,True,0.542344715120058,,,,,,
2026-04-25,e60d773a0a42048a,2e7f8d0ad385876d,078695e385ec2f57,b0d6a1d8ac3d563d,Victor Valenzuela,Max Griffin,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.45307849112411,0.51907941850524,0.512676457835509,0.432090616780078,True,0.481468666059295,,,,,,
2026-04-25,e60d773a0a42048a,348de8e364ecf041,b9f28e7045fdfce7,cc1a8b4b38b92c6d,Raoni Barcelos,Montel Jackson,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.329140516534039,0.333523476678269,0.307585101949422,0.363107519358785,True,0.331764948109277,,,,,,
2026-04-25,e60d773a0a42048a,67f24cf244134661,260e9e0d4954aea6,9508cc6184cb2450,Rodolfo Vieira,Eric McConico,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.743849483029008,0.725905103597325,0.725308800020049,0.722409626501308,True,0.701882369548946,,,,,,
2026-04-25,e60d773a0a42048a,7e551ddb1494a45f,095854a135e6db55,a67f5afa8d6a1b80,Marcus Buchecha,Ryan Spann,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.634855007224676,0.588984276744362,0.598978337432322,0.615405819283091,True,0.581784884872671,,,,,,
2026-04-25,e60d773a0a42048a,84951374e4cdc679,262a7d06203657e6,e132d47bd9efbbe0,Alexander Hernandez,Rafa Garcia,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.509682212155688,0.547168489345512,0.529761243321272,0.488508464251196,True,0.501555659925817,,,,,,
2026-04-25,e60d773a0a42048a,c7fb90f1355291e4,33a8708747b7f943,5d495dec23d7c68e,Lucas Brennan,Francis Marshall,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.486986013042247,0.489764366681086,0.48514941249916,0.519209166782553,True,0.534000130938121,,,,,,
2026-04-25,e60d773a0a42048a,cb745968bd16bf56,d3f5d33d61cd00c9,f9ab66e67240db7b,Norma Dumont,Joselyne Edwards,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.529863520392261,0.579726326007,0.578756252038027,0.500249578711819,True,0.557541333373981,,,,,,
2026-04-25,e60d773a0a42048a,d421f3cd158fd055,65adf3856c4d9256,7f6ed67d3ed3c036,Jafel Filho,Cody Durden,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.832028990145217,0.82672321373205,0.822801255171943,0.766382005621279,True,0.758701831740365,,,,,,
2026-04-25,e60d773a0a42048a,dcfd594b68ff5ae1,ca80d72da81d7224,cc8c623cca88f54f,Michelle Montague,Mayra Bueno Silva,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.678859080245135,0.59789940569414,0.57229111242059,0.619834363936284,True,0.516213584454926,,,,,,
2026-04-25,e60d773a0a42048a,ef1cd6371a3f18e0,3eeec2f53cebdf12,4e6738062d469256,Jackson McVey,Sedriques Dumas,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.584942109479981,0.582652663755145,0.572187762910842,0.536246607921419,True,0.524822807371471,,,,,,
2026-04-25,e60d773a0a42048a,f524e42c36028de0,52c2ae6d2f2d2613,cb696ebfb6598724,Youssef Zalal,Aljamain Sterling,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.661163989179936,0.669415344606877,0.678274549543369,0.663719362524407,True,0.663374877687397,,,,,,
2026-04-25,e60d773a0a42048a,f5aff2f858311fbc,113df4fde64735c6,e3b30b573e7f0d19,Davey Grant,Adrian Luna Martinetti,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.441750206300121,0.396393768493926,0.398372167665568,0.480116625604659,True,0.440397469962673,,,,,,
2026-05-02,872b018076f831b0,00bde62cac38e5e9,37098a6e6c27fb66,ed7d329d7c29428d,Vince Morales,Colby Thicknesse,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.241083254959864,0.206795771038591,0.220487590580881,0.272171250744025,True,0.254842973803916,,,,,,
2026-05-02,872b018076f831b0,1cb0711cd49dd95e,7e9b36a9847db116,c15fa95b9a12fde4,Kevin Christian,Junior Tafa,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.580232095102795,0.587843570126151,0.579194516998826,0.566962126322036,True,0.567387943712148,,,,,,
2026-05-02,872b018076f831b0,2afaa97901d5587c,c62fbc117d57b943,cdb7b38b1b357f26,Tai Tuivasa,Louie Sutherland,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.428952792388305,0.517199662247465,0.509984774361737,0.453595083078527,True,0.526448633930078,,,,,,
2026-05-02,872b018076f831b0,46181797eb543a0b,8ebc3a8da015d70c,f96856f9d69fd7e4,Cam Rowston,Robert Bryczek,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.737599344908951,0.73663207249257,0.731655447985593,0.717358991619242,True,0.715879895027429,,,,,,
2026-05-02,872b018076f831b0,5c7c38dece435cde,08af939f41b5a57b,17734443a833cdf7,Beneil Dariush,Quillan Salkilld,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.132023257494311,0.151256243627447,0.164359243665799,0.156240154469252,True,0.187233731006704,,,,,,
2026-05-02,872b018076f831b0,610a640a0cd81ce5,530af2900b5a1693,aebaa8cec15b083d,Dom Mar Fan,Kody Steele,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.814991406963791,0.817175735586944,0.812973471043078,0.809767207986418,True,0.807654839123546,,,,,,
2026-05-02,872b018076f831b0,7ac4ae301ed699ab,40f3cb27fc7305a1,f782f953bfe7b5f2,Themba Gorimbo,Jonathan Micallef,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.424839252866476,0.412047386208396,0.417022302199913,0.431032063270879,True,0.431894345680697,,,,,,
2026-05-02,872b018076f831b0,827c64369b374989,3261aa79bf6caa64,b4443fae47e7eb9d,Ben Johnston,Wes Schultz,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.488940147664301,0.484631911436046,0.488041520322568,0.519152516656494,False,0.516029151426699,,,,,,
2026-05-02,872b018076f831b0,a564219e7a964aa6,6747ccd6d1acd266,d0fd0d9ee560dae7,Shamil Gaziev,Brando Pericic,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.290051953429472,0.310641562437506,0.332011180686597,0.333274248667791,True,0.376759814450609,,,,,,
2026-05-02,872b018076f831b0,afec383a96893ec5,32ab52e5de93092d,c96d9178c9ed9e62,Steve Erceg,Tim Elliott,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.579896499333332,0.568470494702543,0.569507757667199,0.591829795822113,True,0.592497386612175,,,,,,
2026-05-02,872b018076f831b0,cfc884a249141cba,6eedb757f13b9978,b701f095e6ccb149,Marwan Rahiki,Ollie Schmid,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.639149706356061,0.652474290372198,0.649417577589649,0.662269723987911,True,0.669732341479752,,,,,,
2026-05-02,872b018076f831b0,eb6d9fef6c374830,6b453bc35a823c3f,7ee0fd831c0fe7c3,Jack Della Maddalena,Carlos Prates,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.671398575114402,0.685279026844263,0.68200224499737,0.73843592909925,True,0.747702884223193,,,,,,
2026-05-02,872b018076f831b0,edff38661bf2866b,6ac9bc2953c47345,d4270315cbcf2569,Gerald Meerschaert,Jacob Malkoun,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.0999318824314572,0.0862859149905891,0.0958691860837381,0.113487659636823,True,0.107582991421583,,,,,,
2026-05-09,9eedac48b497de5a,1158a27a1a04b971,18968f97ad34f15c,887961364be5ceb3,Jeremy Stephens,King Green,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.253186935566332,0.246360027332762,0.26456291659284,0.289572448319002,True,0.299699813297701,,,,,,
2026-05-09,9eedac48b497de5a,1f5d0b106385b2ac,312f7d7b2b2f7de4,d1feea7a4bdcd503,Djorden Santos,Baisangur Susurkaev,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.17939991222587,0.176661717269908,0.179875316912299,0.1500670425866,True,0.152555079303926,,,,,,
2026-05-09,9eedac48b497de5a,22ba4f1b0aafbf82,279566840aa55bf2,fc08099550072fe4,Alexander Volkov,Waldo Cortes Acosta,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.528558664407004,0.487597088668625,0.492954944020824,0.454868119019888,True,0.444712931096439,,,,,,
2026-05-09,9eedac48b497de5a,303018d7459323b4,b8bbdeff718dbb7d,e1d40e8782d80bc2,Pat Sabatini,William Gomis,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.490537521341048,0.482242407698592,0.478088194316861,0.509544547389563,True,0.499118893234132,,,,,,
2026-05-09,9eedac48b497de5a,70f1621080b3435c,0d8011111be000b2,767755fd74662dbf,Sean Strickland,Khamzat Chimaev,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.196317694566652,0.187299526164683,0.189465234927541,0.184636664293279,True,0.170639287598353,,,,,,
2026-05-09,9eedac48b497de5a,770c5302e32916ea,2f815ed5f8278ba6,6967153c7edb4d87,Ateba Gautier,Ozzy Diaz,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.780597203874392,0.794827767533188,0.791637165293868,0.815522834475871,True,0.824403837876309,,,,,,
2026-05-09,9eedac48b497de5a,845b8653f9cf839c,45f7cb591c3ab00b,b9437600497350f3,Sean Brady,Joaquin Buckley,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.568686190945226,0.589537212923906,0.586652888675867,0.535833245379904,True,0.564378170891633,,,,,,
2026-05-09,9eedac48b497de5a,9d35723a53749931,9384e71bca6c409d,9d83f6da776ff7d6,Marco Tulio,Roman Kopylov,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.634395078041806,0.641596647287371,0.646502897400121,0.625323655038032,True,0.638302199481925,,,,,,
2026-05-09,9eedac48b497de5a,c85b530861145935,17e97649403ba428,4461d7e47375a895,Joshua Van,Tatsuro Taira,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.494048846681686,0.527232162958778,0.52066625101776,0.49046512172978,True,0.507517222494185,,,,,,
2026-05-09,9eedac48b497de5a,e50857173607d631,7026eca45f65377b,d1941565abf50b16,Jared Gordon,Jim Miller,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.701361168762841,0.632380771812887,0.644201206440827,0.696511520171465,True,0.645050350174866,,,,,,
2026-05-09,9eedac48b497de5a,e92d89cb2d69235e,88be62d6c1e6dadb,b62d5280966b2460,Jose Ochoa,Clayton Carpenter,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.698932827867173,0.704571448779861,0.69966541406872,0.649233539800408,True,0.656783189974139,,,,,,
2026-05-09,9eedac48b497de5a,f88dc6e0c29cff1d,58bbef3770bb2dfc,f139d6836efd43dd,Joel Alvarez,Yaroslav Amosov,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.700798036846315,0.696439062803426,0.64774431342533,0.645653376032147,True,0.595231237430751,,,,,,
2026-05-09,9eedac48b497de5a,ffcb47e17eebe6a6,849c5d9979df5357,99bd51917728c25d,Mateusz Rebecki,Grant Dawson,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.31529844754324,0.27459581500811,0.300596171955283,0.325238089906418,True,0.312386840402189,,,,,,
2026-05-16,73abb7a5c57fb443,39417b7d07c2fd83,9c442aaf149ea982,fc0a4053eb8a3a59,Shauna Bannon,Nicolle Caliari,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.515196477845201,0.500579279409083,0.499079977398711,0.549405659071699,True,0.532605705528796,,,,,,
2026-05-16,73abb7a5c57fb443,48cb604345f11766,5f61780fe5e9b6d0,f14f644d41ade29f,Andre Petroski,Cody Brundage,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.643008238410407,0.629945285509952,0.618277538393552,0.649892163774509,True,0.639224334760172,,,,,,
2026-05-16,73abb7a5c57fb443,57bd683efc797fc1,476fe566d2df676e,f5d82eccdea4e2dd,Modestas Bukauskas,Christian Edwards,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.418427784765253,0.395784969033051,0.392348634966911,0.380115221067649,True,0.351763667745729,,,,,,
2026-05-16,73abb7a5c57fb443,5f7111b982bcf6e3,b9706f80d005036c,e3964ece586e0635,Ketlen Vieira,Jacqueline Cavalcanti,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.240642159744015,0.251827299441193,0.261486510514872,0.256875911956866,True,0.275755413711627,,,,,,
2026-05-16,73abb7a5c57fb443,6242cda790f2085d,3e8118c1ab52f211,64ad3e3b0efa30bb,Tuco Tokkos,Ivan Erslan,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.556374956024188,0.556009104699024,0.558868274523356,0.495514358563872,True,0.497577162031748,,,,,,
2026-05-16,73abb7a5c57fb443,a6ec8573a9d38c51,0e46690e55a8df75,b6c37948cb226e8c,Timmy Cuamba,Benardo Sopaj,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.651693902991942,0.651223179996652,0.649638974654733,0.651141240584884,True,0.652443915640016,,,,,,
2026-05-16,73abb7a5c57fb443,b482d4452e4d0eee,29162be25ebef5f0,e8fe9c15d348e778,Luis Gurule,Daniel Barez,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.700332959208061,0.708551039745768,0.70781510495218,0.729174103442562,True,0.737069480098649,,,,,,
2026-05-16,73abb7a5c57fb443,b98ead4eff6bf872,87f8699fdcc2c404,9673a497a9da119a,Alice Ardelean,Polyana Viana,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.761091089783819,0.785156344511291,0.776788047926707,0.746061947636537,True,0.755086060434215,,,,,,
2026-05-16,73abb7a5c57fb443,c9e0aa88afb81dab,20d37922ba85e6fc,de83f920fd302871,Artur Minev,Tommy Gantt,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.628684887803987,0.632625091238105,0.631525992239651,0.626922045114942,False,0.629345577717148,,,,,,
2026-05-16,73abb7a5c57fb443,e4aa608124896794,040a74bb0a465c54,20bccc9bb4ceb23e,Arnold Allen,Melquizael Costa,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.341283675246484,0.381074211132432,0.395013350337018,0.407494241172105,True,0.459642933592555,,,,,,
2026-05-16,73abb7a5c57fb443,ec32745308e2b055,0f1efce7d2571d10,2558ae2e5671e318,Nikolay Veretennikov,Khaos Williams,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.344968014879358,0.404185828442013,0.408780995990806,0.393502964577742,True,0.436331428936538,,,,,,
2026-05-16,73abb7a5c57fb443,ecb7ff543dd41bf8,2e45d08b3f2f02c8,74939a16c7b56f33,Malcolm Wellmaker,Juan Diaz,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.600069454351043,0.599377220511852,0.598075954519775,0.686001188105526,True,0.679501205509802,,,,,,
2026-05-16,73abb7a5c57fb443,fc1266e2892ed111,b67d6bacc68d4c92,e93b04e308913c2e,Daniel Santos,Dooho Choi,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.572965167176799,0.537042224483011,0.546804232371346,0.585534528376773,True,0.571872204140237,,,,,,
2026-05-30,1e75e6c9de99fa76,00959e29e4a10e26,5c84f673b7bb7c15,d33da8a3d82bdb62,Cameron Smotherman,Kai Asakura,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.614273084103356,0.606324387089169,0.617095536120841,0.703110509722892,True,0.703674072759979,,,,,,
2026-05-30,1e75e6c9de99fa76,224dce2c0b03e7eb,29162be25ebef5f0,2f43a3e82661fa99,Luis Gurule,Rei Tsuruya,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.300234781802298,0.319718585854942,0.324695217877025,0.274573476921485,True,0.287112081192847,,,,,,
2026-05-30,1e75e6c9de99fa76,34d5ec676fb5bce3,2b266e623e20737a,6f4ec5aa3eced219,Rodrigo Vera,Zhu Kangjie,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.488734767024832,0.488985787892111,0.489730978857301,0.491610559323836,False,0.492328032114675,,,,,,
2026-05-30,1e75e6c9de99fa76,370ff29489150560,4e30e4250cb08b61,bc7d1ad49fcb2d08,Loma Lookboonmee,Jaqueline Amorim,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.352875155871696,0.366457667490447,0.362981528290751,0.380380693241876,True,0.380474221720376,,,,,,
2026-05-30,1e75e6c9de99fa76,3bc0190fb17ba42f,7d420039bbfe7c1a,8e6654e9f0461b8f,Aoriqileng,Cody Haddon,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.221437885497123,0.211450908649919,0.218822566685401,0.279786492122477,True,0.273694176602784,,,,,,
2026-05-30,1e75e6c9de99fa76,3f719885c9916e06,2cdb479a0ef0ee1d,f0feeb2192937424,Xiong Jingnan,Angela Hill,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.4119678389706,0.399182376002702,0.378670158152706,0.409674073893023,True,0.371502605264148,,,,,,
2026-05-30,1e75e6c9de99fa76,423f32dd018ac218,aa72b0f831d0bfe5,efb96bf3e9ada36f,Deiveson Figueiredo,Song Yadong,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.306714184616546,0.331397603337523,0.320871177693579,0.30077206719374,True,0.313049212427741,,,,,,
2026-05-30,1e75e6c9de99fa76,a23d84f15207e459,8a65fd9ba31fd3f7,a495f599e787614f,Zhang Mingyang,Alonzo Menifield,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.718442880872598,0.741795942401768,0.711613160467749,0.673079524270272,True,0.66587032300451,,,,,,
2026-05-30,1e75e6c9de99fa76,bc0b3c16246e0d1d,20a0e4cc5227c117,e0664abaa023fd6f,Jose Souza,Ding Meng,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.672845131373139,0.675917351542318,0.672450751328727,0.668011148918524,False,0.668554019846896,,,,,,
2026-05-30,1e75e6c9de99fa76,c1c9dfd0c0952f18,a53d30163304aa6e,a845f0735bc67405,Carlston Harris,Jake Matthews,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.231452325859162,0.239296754186476,0.246973886367387,0.243115442906776,True,0.259342050484596,,,,,,
2026-05-30,1e75e6c9de99fa76,f6d09973de0f83e7,33a86e839ad202d8,e6666480a830f764,Luis Felipe Dias,YiSak Lee,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.418875279773493,0.416385940645561,0.417182569645291,0.418042304276947,False,0.416408985737841,,,,,,
2026-05-30,1e75e6c9de99fa76,f74e4afdf6ae29d1,17923f676f100e16,f14cf73e51b29254,Tallison Teixeira,Sergei Pavlovich,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.403710026231152,0.414650989062741,0.415354961774422,0.392949493784093,True,0.394767326661937,,,,,,
2026-06-06,ba17afef01ed78b6,20d74ed23d3e9b3a,294aa73dbf37d281,5ef94841c4bc3f86,Bruno Silva,Edgar Chairez,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.521857390347522,0.476973531408264,0.478757352838638,0.517622598029652,True,0.479505381499374,,,,,,
2026-06-06,ba17afef01ed78b6,419fff06f338f5c6,2f181c0467965b98,4144798612ef96e5,Brendan Allen,Edmen Shahbazyan,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.543251391214767,0.555609488293593,0.59922441452226,0.552536346086739,True,0.608724501016783,,,,,,
2026-06-06,ba17afef01ed78b6,44cfbb8c3c356c65,791c8437b341fba5,ac026518a9b4dc0f,Joanderson Brito,Jordan Leavitt,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.416392482351373,0.400310414547608,0.396867025948862,0.439232161123425,True,0.422317526639296,,,,,,
2026-06-06,ba17afef01ed78b6,58ffa2dac4f2e7d0,1e4f273069fb9e85,6c3b2525436cf5d4,Fares Ziam,Tom Nolan,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.718858026330178,0.710996838006648,0.726740119803764,0.723266128661441,True,0.739209764086282,,,,,,
2026-06-06,ba17afef01ed78b6,5c69b019e6deee41,01641ba5df0c69b0,b1b0729d27936f2f,Gabriel Bonfim,Belal Muhammad,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.701157494831324,0.694118441122159,0.697154079899645,0.689940570549207,True,0.687651620103886,,,,,,
2026-06-06,ba17afef01ed78b6,5d2eedd05081ed23,3fa97913cfd205d3,67c1d46f4ed16f9e,Alessandro Costa,Matt Schnell,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.752655289728022,0.715955699608389,0.724460646722781,0.734677909135409,True,0.713623533987748,,,,,,
2026-06-06,ba17afef01ed78b6,90940d93d6e0998f,450bcab0968562c4,c0ac37a4a1133da9,John Yannis,Marcus McGhee,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.396334501353198,0.39515376505084,0.41725808478831,0.316076250176048,True,0.330049239267354,,,,,,
2026-06-06,ba17afef01ed78b6,98e77712f99956ff,af9efbfd63d39734,b1e5bcaad32a3cac,Chelsea Chandler,Priscila Cachoeira,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.638871546758117,0.674168520455881,0.656093127342085,0.585580881388993,True,0.604573341855667,,,,,,
2026-06-06,ba17afef01ed78b6,a6b211d8dab5edec,8061a3136026a673,c3d2b9bcb4cead6b,Jeisla Chaves,Yuneisy Duben,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.617030824546932,0.61405152816343,0.611055897195742,0.643557668777993,True,0.636072746231534,,,,,,
2026-06-06,ba17afef01ed78b6,b0474597b2c60482,8bd4200561c77a62,c0d5c0c95c59050b,Ketlen Souza,Ariane Carnelossi,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.791154643644646,0.797872299643209,0.790621237106675,0.76309786823785,True,0.762873362423843,,,,,,
2026-06-06,ba17afef01ed78b6,bfe4950b3de83e9c,1c23ec2f1b71be40,c15fa95b9a12fde4,Iwo Baraniewski,Junior Tafa,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.656258610620943,0.681339272101314,0.676671221498449,0.658996524031465,True,0.683000729945469,,,,,,
2026-06-06,ba17afef01ed78b6,c47796e11a801e12,d9c6f19f958643e9,faf317c665546a36,Bryce Mitchell,Santiago Luna,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.358857823027701,0.363509525280072,0.344742471667132,0.427343584684717,True,0.405809744163239,,,,,,
2026-06-14,48544433372ecfa6,00e8d4b961a65d21,35673bf5204524ee,d6c0cdd7e467c440,Bo Nickal,Kyle Daukaus,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.685819082925636,0.699596680141653,0.683565251687029,0.651895063651186,True,0.654316948401518,,,,,,
2026-06-14,48544433372ecfa6,127ba4a1ccb3d4a6,97cf1a2c7c5e7889,f166e93d04a8c274,Steve Garcia,Diego Lopes,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.515244273334507,0.504014344642795,0.497436080042766,0.612170479878046,True,0.583033864285344,,,,,,
2026-06-14,48544433372ecfa6,30cdb851f6c63444,955da1675ad58a50,d3df1add9d9a7efb,Josh Hokit,Derrick Lewis,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.79561017491576,0.779593780504023,0.773473607900685,0.785393551399781,True,0.765877959901455,,,,,,
2026-06-14,48544433372ecfa6,5727d5be8c373346,787bb1f087ccff8a,e5549c82bfb5582d,Ciryl Gane,Alex Pereira,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.477643550357759,0.461394494630637,0.47036124974879,0.510504013854521,True,0.484171933401536,,,,,,
2026-06-14,48544433372ecfa6,60de0423ae6ed097,24656ef4d605c96f,b50a426a33da0012,Aiemann Zahabi,Sean O'Malley,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.237895817264694,0.224363868756156,0.231134356568533,0.23729042255127,True,0.229979119986379,,,,,,
2026-06-14,48544433372ecfa6,7208e40818401e88,54f64b5e283b0ce7,9e8f6c728eb01124,Ilia Topuria,Justin Gaethje,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.79827766374721,0.821765767666028,0.817885844084239,0.819795774039809,True,0.837469626512656,,,,,,
2026-06-14,48544433372ecfa6,9a9b30b3165b62e4,4b93a88f3b1de35b,9c393e836a852f30,Michael Chandler,Mauricio Ruffy,0,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.142825009676904,0.125088694444828,0.124354806221519,0.125466642615095,True,0.113071500478217,,,,,,
2026-06-20,c8661e204c66f325,17d31249c9ab18af,34b96d52db1d26e6,b1f21ce050035d58,Kevin Borjas,Andre Lima,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.174703484150375,0.172661550445335,0.182154162129206,0.132308250972096,True,0.141011602889795,,,,,,
2026-06-20,c8661e204c66f325,33afdd7ad43a2756,5d1b7e3dd9e11074,98aa60cf58071fd6,Manel Kape,Kyoji Horiguchi,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.541580415402163,0.555753075902548,0.550452762461372,0.582508597840546,True,0.577653398339694,,,,,,
2026-06-20,c8661e204c66f325,3b4803afa824fea3,0be6776db31d98ec,253076a23d03dcd0,Mitch Raposo,Allan Nascimento,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.47501632199348,0.496941272662286,0.502207342781719,0.488112220736979,True,0.512948971424012,,,,,,
2026-06-20,c8661e204c66f325,571a3eabff5c7ba7,18d01f7f8338ae72,8fd808923cffff82,Vinicius Oliveira,Andre Fili,1,2026,2016-01-02,2025-12-13,0.01,1.10967577379957,0.790228262504854,0.824194446753773,0.829139153597719,0.750586070036047,True,0.808769353721819,,,,,,
