date,fight_url,event_url,fighter_url,opponent_url,fighter,opponent,result,method,division,round,time,time_format,total_fight_time,source_card_index,bout_order,emit_training_target,history_source,knockdowns,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,takedowns_landed,takedowns_attempts,sub_attempts,reversals,control
2019-08-16,https://external-mma.invalid/fight-details/external_fbda4c8e014ba54068695c40ad90e5ad,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_7b78a13fc4343d6cd370581f,https://external-mma.invalid/fighter-details/external_13f6cda61f97baa1085a51b6,Paulus Lumihi,Zhikang Zhao,L,SUB,Unknown,2.0,,,,6,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_fbda4c8e014ba54068695c40ad90e5ad,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_13f6cda61f97baa1085a51b6,https://external-mma.invalid/fighter-details/external_7b78a13fc4343d6cd370581f,Zhikang Zhao,Paulus Lumihi,W,SUB,Unknown,2.0,,,,6,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_1e0feec7271aed2544a41b3d938525b2,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_7b5bd313e9fd5e08a0f8b354,https://external-mma.invalid/fighter-details/external_ed64006b9cdfe3e6f4bff44a,Abdul Aziz Calim,Ryuto Sawada,L,SUB,Unknown,1.0,,,,5,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_1e0feec7271aed2544a41b3d938525b2,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_ed64006b9cdfe3e6f4bff44a,https://external-mma.invalid/fighter-details/external_7b5bd313e9fd5e08a0f8b354,Ryuto Sawada,Abdul Aziz Calim,W,SUB,Unknown,1.0,,,,5,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_ee68342505c27d4b67a32f278e3596e1,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_3feb342a6a3c3e1217b1b023,https://external-mma.invalid/fighter-details/external_7522d51fe2dafec5c8da8285,Chan Rothana,Gustavo Balart,W,U-DEC,Unknown,3.0,,,,4,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_ee68342505c27d4b67a32f278e3596e1,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_7522d51fe2dafec5c8da8285,https://external-mma.invalid/fighter-details/external_3feb342a6a3c3e1217b1b023,Gustavo Balart,Chan Rothana,L,U-DEC,Unknown,3.0,,,,4,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_86e1b93e33c768a9a3330a0888a6c980,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_15fb8ed6acd175b444955ac3,https://external-mma.invalid/fighter-details/external_d69c8c50d25fba2b093ae355,Dae Hwan Kim,Yusup Saadulaev,L,U-DEC,Unknown,3.0,,,,3,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_86e1b93e33c768a9a3330a0888a6c980,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_d69c8c50d25fba2b093ae355,https://external-mma.invalid/fighter-details/external_15fb8ed6acd175b444955ac3,Yusup Saadulaev,Dae Hwan Kim,W,U-DEC,Unknown,3.0,,,,3,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_169ead62ad14f0a5c8c2e75418ec99c7,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_0f3ceff4c376eac72348c764,https://external-mma.invalid/fighter-details/external_7dc750bcd2f2cc0baa2175ee,Kotetsu Boku,Thanh Le,L,KO/TKO,Unknown,1.0,,,,2,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_169ead62ad14f0a5c8c2e75418ec99c7,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_7dc750bcd2f2cc0baa2175ee,https://external-mma.invalid/fighter-details/external_0f3ceff4c376eac72348c764,Thanh Le,Kotetsu Boku,W,KO/TKO,Unknown,1.0,,,,2,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_d39fe21848eba0be9aea03a5268198d2,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_5807412da3d97e2f94ad7963,https://external-mma.invalid/fighter-details/external_e0ab108349e3a6a5ccb57192,Alex Silva,Stefer Rahardian,W,SUB,Unknown,2.0,,,,1,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_d39fe21848eba0be9aea03a5268198d2,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_e0ab108349e3a6a5ccb57192,https://external-mma.invalid/fighter-details/external_5807412da3d97e2f94ad7963,Stefer Rahardian,Alex Silva,L,SUB,Unknown,2.0,,,,1,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_5891ae225104c4be0b1735a81ba6afa4,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_7e2555c932502829e45634a4,https://external-mma.invalid/fighter-details/external_cdce531f3311316e19f8d84c,Asha Roka,Nong Stamp,L,SUB,Unknown,3.0,,,,0,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-16,https://external-mma.invalid/fight-details/external_5891ae225104c4be0b1735a81ba6afa4,https://external-mma.invalid/event-details/external_068860aa29d4651ee9612f8c06697619,https://external-mma.invalid/fighter-details/external_cdce531f3311316e19f8d84c,https://external-mma.invalid/fighter-details/external_7e2555c932502829e45634a4,Nong Stamp,Asha Roka,W,SUB,Unknown,3.0,,,,0,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_e164070e04c516a74614e3b67f184b36,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_d510482b129dcccc4072fbea,https://external-mma.invalid/fighter-details/external_c147b0911585f61807eb955c,Khonry Gracie,Oscar Vera,W,SUB,Unknown,1.0,,,,13,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_e164070e04c516a74614e3b67f184b36,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_c147b0911585f61807eb955c,https://external-mma.invalid/fighter-details/external_d510482b129dcccc4072fbea,Oscar Vera,Khonry Gracie,L,SUB,Unknown,1.0,,,,13,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_311d33b99e587294783539678afd6e94,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_c5b7ee82232cab870a2868c1,https://external-mma.invalid/fighter-details/external_f4502ea0b6f5086fde2bd0ec,Aviv Gozali,Eduard Muravitskiy,W,SUB,Unknown,1.0,,,,12,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_311d33b99e587294783539678afd6e94,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_f4502ea0b6f5086fde2bd0ec,https://external-mma.invalid/fighter-details/external_c5b7ee82232cab870a2868c1,Eduard Muravitskiy,Aviv Gozali,L,SUB,Unknown,1.0,,,,12,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_c422f4f0094eb41075a53d2edcf0cae1,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_9ac3023892b7cb7ec390bbed,https://external-mma.invalid/fighter-details/71f048adbfed5b49,Micah Terrill,Sabah Homasi,L,KO/TKO,Unknown,1.0,,,,11,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_c422f4f0094eb41075a53d2edcf0cae1,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/71f048adbfed5b49,https://external-mma.invalid/fighter-details/external_9ac3023892b7cb7ec390bbed,Sabah Homasi,Micah Terrill,W,KO/TKO,Unknown,1.0,,,,11,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_f9d00b213ef74e3993fae6b48c29bb43,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_3d71f0ded6e58002e93f9459,https://external-mma.invalid/fighter-details/external_01ad65c28f396b1c8fe03553,Austin Vanderford,Joseph Creer,W,KO/TKO,Unknown,2.0,,,,10,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_f9d00b213ef74e3993fae6b48c29bb43,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_01ad65c28f396b1c8fe03553,https://external-mma.invalid/fighter-details/external_3d71f0ded6e58002e93f9459,Joseph Creer,Austin Vanderford,L,KO/TKO,Unknown,2.0,,,,10,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_43fc45b99564185b935e3d9c663ecb92,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_aa590de550393508d8c6546f,https://external-mma.invalid/fighter-details/external_d092be91292de923e990edc8,Ahmet Kayretli,Ricky Bandejas,L,KO/TKO,Unknown,1.0,,,,9,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_43fc45b99564185b935e3d9c663ecb92,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_d092be91292de923e990edc8,https://external-mma.invalid/fighter-details/external_aa590de550393508d8c6546f,Ricky Bandejas,Ahmet Kayretli,W,KO/TKO,Unknown,1.0,,,,9,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_a1467ac3b90d1814e09f30dfbd988336,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_710ef16bcb4b41a1a3c6b1b3,https://external-mma.invalid/fighter-details/external_fd2d533658cd16965798ebd7,Chris Disonell,Mike Kimbel,W,KO/TKO,Unknown,1.0,,,,8,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_a1467ac3b90d1814e09f30dfbd988336,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_fd2d533658cd16965798ebd7,https://external-mma.invalid/fighter-details/external_710ef16bcb4b41a1a3c6b1b3,Mike Kimbel,Chris Disonell,L,KO/TKO,Unknown,1.0,,,,8,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_ffbf5ccb32fc6e2caf3acb60ce261671,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/a0602dd050bebefc,https://external-mma.invalid/fighter-details/external_498f1192fcb1e9ec722c38f6,Jon Manley,Thiago Rela,W,SUB,Unknown,3.0,,,,7,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_ffbf5ccb32fc6e2caf3acb60ce261671,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_498f1192fcb1e9ec722c38f6,https://external-mma.invalid/fighter-details/a0602dd050bebefc,Thiago Rela,Jon Manley,L,SUB,Unknown,3.0,,,,7,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_f9be2281bdb065f144a154da97eee28d,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_b625efef98417ac40fcc04da,https://external-mma.invalid/fighter-details/external_e9d6bc4570e3cfefb4a61d0f,Connor Dixon,Kastriot Xhema,W,SUB,Unknown,3.0,,,,6,7,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_f9be2281bdb065f144a154da97eee28d,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_e9d6bc4570e3cfefb4a61d0f,https://external-mma.invalid/fighter-details/external_b625efef98417ac40fcc04da,Kastriot Xhema,Connor Dixon,L,SUB,Unknown,3.0,,,,6,7,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_3157f4279f356d9954f90414b07c69cf,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_5e07bb11d39d14876c0578bb,https://external-mma.invalid/fighter-details/external_cbd44504e085a2e8c068a8c0,Corey Browning,Nick Newell,L,SUB,Unknown,1.0,,,,5,8,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_3157f4279f356d9954f90414b07c69cf,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_cbd44504e085a2e8c068a8c0,https://external-mma.invalid/fighter-details/external_5e07bb11d39d14876c0578bb,Nick Newell,Corey Browning,W,SUB,Unknown,1.0,,,,5,8,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_df9a6dd424fe6f89ffb969e87299bf22,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_3e14da5e75d1323f6e115a7e,https://external-mma.invalid/fighter-details/external_f28ae0bcd0ac74bd90958217,Rudy Schaffroth,Tyrell Fortune,L,SUB,Unknown,2.0,,,,4,9,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_df9a6dd424fe6f89ffb969e87299bf22,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_f28ae0bcd0ac74bd90958217,https://external-mma.invalid/fighter-details/external_3e14da5e75d1323f6e115a7e,Tyrell Fortune,Rudy Schaffroth,W,SUB,Unknown,2.0,,,,4,9,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_1e430d2fd739d14225ebf0fca55421ee,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_79bb2d92c8066b53754920e4,https://external-mma.invalid/fighter-details/external_b8c87ea44ac27d378cc2e6eb,David Rickels,Yaroslav Amosov,L,SUB,Unknown,2.0,,,,3,10,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_1e430d2fd739d14225ebf0fca55421ee,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_b8c87ea44ac27d378cc2e6eb,https://external-mma.invalid/fighter-details/external_79bb2d92c8066b53754920e4,Yaroslav Amosov,David Rickels,W,SUB,Unknown,2.0,,,,3,10,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_06099baa1c0f542161ca56aef3721d53,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_acde2ffe18286ce04d015675,https://external-mma.invalid/fighter-details/external_39b3921b2aa112ce72e7d67e,Alejandra Lara,Taylor Turner,W,KO/TKO,Unknown,1.0,,,,2,11,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_06099baa1c0f542161ca56aef3721d53,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_39b3921b2aa112ce72e7d67e,https://external-mma.invalid/fighter-details/external_acde2ffe18286ce04d015675,Taylor Turner,Alejandra Lara,L,KO/TKO,Unknown,1.0,,,,2,11,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_5781ad5b7ce6833f32ee8d5fb70032de,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/cc900af167fbedfd,https://external-mma.invalid/fighter-details/external_efa68efa8cba5c5be65c5208,Timothy Johnson,Vitaly Minakov,L,KO/TKO,Unknown,1.0,,,,1,12,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_5781ad5b7ce6833f32ee8d5fb70032de,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_efa68efa8cba5c5be65c5208,https://external-mma.invalid/fighter-details/cc900af167fbedfd,Vitaly Minakov,Timothy Johnson,W,KO/TKO,Unknown,1.0,,,,1,12,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_dbdc4d65279916c3b55d2f90711083ba,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/ba280572acfba13f,https://external-mma.invalid/fighter-details/external_7978325109ff762fb335c61b,Matt Mitrione,Sergei Kharitonov,L,KO/TKO,Unknown,2.0,,,,0,13,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-24,https://external-mma.invalid/fight-details/external_dbdc4d65279916c3b55d2f90711083ba,https://external-mma.invalid/event-details/external_5af67dca967ff927152bcc671caea9f4,https://external-mma.invalid/fighter-details/external_7978325109ff762fb335c61b,https://external-mma.invalid/fighter-details/ba280572acfba13f,Sergei Kharitonov,Matt Mitrione,W,KO/TKO,Unknown,2.0,,,,0,13,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_f7176829d457e1d0879ee37a38ed489a,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_b304c7079ae7d30e3d6bd580,https://external-mma.invalid/fighter-details/external_42e72a690792a5490c0b0983,Yunbin Wen,Zhiyuan Yan,L,U-DEC,Unknown,3.0,,,,4,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_f7176829d457e1d0879ee37a38ed489a,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_42e72a690792a5490c0b0983,https://external-mma.invalid/fighter-details/external_b304c7079ae7d30e3d6bd580,Zhiyuan Yan,Yunbin Wen,W,U-DEC,Unknown,3.0,,,,4,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_2e3511653f52c9c2bf0accffdd5ade35,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_7b9f44fe4bb118c950c6ac36,https://external-mma.invalid/fighter-details/external_011bc7bb84a79eeda5e19569,Ketuogesi Meng,Xiaohong Xie,L,U-DEC,Unknown,3.0,,,,3,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_2e3511653f52c9c2bf0accffdd5ade35,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_011bc7bb84a79eeda5e19569,https://external-mma.invalid/fighter-details/external_7b9f44fe4bb118c950c6ac36,Xiaohong Xie,Ketuogesi Meng,W,U-DEC,Unknown,3.0,,,,3,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_11e7126328a5a4c2147b70f632d69fe2,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_f2e72dc016e7eeaff90a9316,https://external-mma.invalid/fighter-details/external_399d05bb6147bc4adf4b16eb,Wang Hu,Yuan Yi,L,SUB,Unknown,2.0,,,,2,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_11e7126328a5a4c2147b70f632d69fe2,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_399d05bb6147bc4adf4b16eb,https://external-mma.invalid/fighter-details/external_f2e72dc016e7eeaff90a9316,Yuan Yi,Wang Hu,W,SUB,Unknown,2.0,,,,2,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_c11f43a2fc5f4b04e92d8ccc4ba68885,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_cc7bfb853aca67c1c71a9606,https://external-mma.invalid/fighter-details/external_fe8aec05dc39005b258f986d,Maolun Wang,Ye Bian,L,KO/TKO,Unknown,1.0,,,,1,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_c11f43a2fc5f4b04e92d8ccc4ba68885,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_fe8aec05dc39005b258f986d,https://external-mma.invalid/fighter-details/external_cc7bfb853aca67c1c71a9606,Ye Bian,Maolun Wang,W,KO/TKO,Unknown,1.0,,,,1,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_5a79b1268c2983da916d5f27c97a79b1,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_c66c0bc36168607b3db9af6a,https://external-mma.invalid/fighter-details/external_4ead0dc00386eaf42936a374,Hongjiang Li,Zhuojiangcuo Luo,L,SUB,Unknown,2.0,,,,0,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-08-26,https://external-mma.invalid/fight-details/external_5a79b1268c2983da916d5f27c97a79b1,https://external-mma.invalid/event-details/external_9e1d595feec569d3b000adc75006f0d3,https://external-mma.invalid/fighter-details/external_4ead0dc00386eaf42936a374,https://external-mma.invalid/fighter-details/external_c66c0bc36168607b3db9af6a,Zhuojiangcuo Luo,Hongjiang Li,W,SUB,Unknown,2.0,,,,0,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_de256719f04d7e3cce2847aa60f67acf,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_b71a26ee2dbea9282df836dc,https://external-mma.invalid/fighter-details/external_a4e2c6c3be7d72857c54e3e0,Christopher Gonzalez,Luis Vargas,W,U-DEC,Unknown,3.0,,,,19,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_de256719f04d7e3cce2847aa60f67acf,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_a4e2c6c3be7d72857c54e3e0,https://external-mma.invalid/fighter-details/external_b71a26ee2dbea9282df836dc,Luis Vargas,Christopher Gonzalez,L,U-DEC,Unknown,3.0,,,,19,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_77dccbb5930ad50e75ff76fc1ecc4827,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_5ce83a6165acae51a2f1a571,https://external-mma.invalid/fighter-details/external_9c1027d63903778de7b48395,Hyder Amil,Ignacio Ortiz,W,S-DEC,Unknown,3.0,,,,18,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_77dccbb5930ad50e75ff76fc1ecc4827,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_9c1027d63903778de7b48395,https://external-mma.invalid/fighter-details/external_5ce83a6165acae51a2f1a571,Ignacio Ortiz,Hyder Amil,L,S-DEC,Unknown,3.0,,,,18,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_2696ff5d740f23fb4aee2dfadadec72e,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_b32357bfc6c691e6e0bad551,https://external-mma.invalid/fighter-details/external_8a3e6e91c13136a0b9c130f2,Abraham Vaesau,Renato Valente Alves,L,SUB,Unknown,3.0,,,,17,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_2696ff5d740f23fb4aee2dfadadec72e,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_8a3e6e91c13136a0b9c130f2,https://external-mma.invalid/fighter-details/external_b32357bfc6c691e6e0bad551,Renato Valente Alves,Abraham Vaesau,W,SUB,Unknown,3.0,,,,17,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_34f11d372be6f68f0e70c08b87daa453,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_6b79cbd29bbcc48668078a90,https://external-mma.invalid/fighter-details/external_6344b334d94badb6df45e371,Batsumberel Dagvadorj,James Terry,W,SUB,Unknown,1.0,,,,16,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_34f11d372be6f68f0e70c08b87daa453,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_6344b334d94badb6df45e371,https://external-mma.invalid/fighter-details/external_6b79cbd29bbcc48668078a90,James Terry,Batsumberel Dagvadorj,L,SUB,Unknown,1.0,,,,16,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2019-09-07,https://external-mma.invalid/fight-details/external_78c149edb5505a9459c672c67500f923,https://external-mma.invalid/event-details/external_eda7d7329e192f1ee958fe72b61074c3,https://external-mma.invalid/fighter-details/external_c87a179835143dc41be5d8d1,https://external-mma.invalid/fighter-details/external_a98a63951281d4bc717fcb89,Cass Bell,Isaiah Rocha,W,SUB,Unknown,1.0,,,,15,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
