date,fight_url,event_url,result,fighter,opponent,division,method,round,time,total_fight_time,fighter_url,opponent_url,source_card_index,bout_order,time_format,knockdowns,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,takedowns_landed,takedowns_attempts,sub_attempts,reversals,control,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
2008-11-15,http://ufcstats.com/fight-details/bfd846ad4d597bbb,http://ufcstats.com/event-details/a2b06ca02bca14c0,L,Nate Quarry,Demian Maia,Middleweight,SUB,1,2:13,133.0,http://ufcstats.com/fighter-details/52cae54377b433b7,http://ufcstats.com/fighter-details/427b5953ac8e3a27,4,4,,0,0,0,8,8,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-15,http://ufcstats.com/fight-details/958bd435389dd12a,http://ufcstats.com/event-details/a2b06ca02bca14c0,W,Aaron Riley,Jorge Gurgel,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b,http://ufcstats.com/fighter-details/04d5718ed2661e8c,5,3,,0,98,222,133,261,1,1,0,0,147.0,63,172,21,27,14,23,69,181,21,29,8,12
2008-11-15,http://ufcstats.com/fight-details/958bd435389dd12a,http://ufcstats.com/event-details/a2b06ca02bca14c0,L,Jorge Gurgel,Aaron Riley,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/04d5718ed2661e8c,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b,5,3,,0,70,199,91,220,1,4,0,0,12.0,46,166,21,26,3,7,56,174,14,25,0,0
2008-11-15,http://ufcstats.com/fight-details/9e99536eae6d709b,http://ufcstats.com/event-details/a2b06ca02bca14c0,W,Jeremy Stephens,Rafael Dos Anjos,Lightweight,KO/TKO,3,0:39,639.0,http://ufcstats.com/fighter-details/18968f97ad34f15c,http://ufcstats.com/fighter-details/6a2f7c151031653d,6,2,,1,22,46,33,60,0,0,0,2,142.0,13,36,5,6,4,4,9,26,1,1,12,19
2008-11-15,http://ufcstats.com/fight-details/9e99536eae6d709b,http://ufcstats.com/event-details/a2b06ca02bca14c0,L,Rafael Dos Anjos,Jeremy Stephens,Lightweight,KO/TKO,3,0:39,639.0,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/18968f97ad34f15c,6,2,,0,9,18,37,48,4,6,2,0,309.0,4,12,0,0,5,6,8,16,1,2,0,0
2008-11-15,http://ufcstats.com/fight-details/8191b8edfde3b9c3,http://ufcstats.com/event-details/a2b06ca02bca14c0,W,Mark Bocek,Alvin Robinson,Lightweight,SUB,3,3:16,796.0,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,http://ufcstats.com/fighter-details/cbe79765d44bd172,7,1,,0,21,44,118,152,1,1,6,2,699.0,15,38,6,6,0,0,2,8,1,1,18,35
2008-11-15,http://ufcstats.com/fight-details/8191b8edfde3b9c3,http://ufcstats.com/event-details/a2b06ca02bca14c0,L,Alvin Robinson,Mark Bocek,Lightweight,SUB,3,3:16,796.0,http://ufcstats.com/fighter-details/cbe79765d44bd172,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,7,1,,0,5,14,41,53,0,1,0,2,54.0,5,14,0,0,0,0,5,14,0,0,0,0
2008-11-15,http://ufcstats.com/fight-details/b34fb9e15fbd6b3b,http://ufcstats.com/event-details/a2b06ca02bca14c0,W,Matt Brown,Ryan Thomas,Welterweight,SUB,2,0:57,357.0,http://ufcstats.com/fighter-details/31123249b0bbf52e,http://ufcstats.com/fighter-details/b732b326c362fb62,8,0,,0,15,23,20,30,1,1,3,0,45.0,7,15,7,7,1,1,5,13,7,7,3,3
2008-11-15,http://ufcstats.com/fight-details/b34fb9e15fbd6b3b,http://ufcstats.com/event-details/a2b06ca02bca14c0,L,Ryan Thomas,Matt Brown,Welterweight,SUB,2,0:57,357.0,http://ufcstats.com/fighter-details/b732b326c362fb62,http://ufcstats.com/fighter-details/31123249b0bbf52e,8,0,,0,15,22,76,85,5,8,0,0,262.0,8,14,5,6,2,2,3,10,2,2,10,10
2008-10-25,http://ufcstats.com/fight-details/2281dea0c5903a2f,http://ufcstats.com/event-details/c670aa48827d6be6,W,Anderson Silva,Patrick Cote,Middleweight,KO/TKO,3,0:39,639.0,http://ufcstats.com/fighter-details/1f454354805b6f75,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,0,9,,0,29,40,32,46,1,1,0,0,97.0,11,21,9,10,9,9,21,29,7,10,1,1
2008-10-25,http://ufcstats.com/fight-details/2281dea0c5903a2f,http://ufcstats.com/event-details/c670aa48827d6be6,L,Patrick Cote,Anderson Silva,Middleweight,KO/TKO,3,0:39,639.0,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,http://ufcstats.com/fighter-details/1f454354805b6f75,0,9,,0,16,49,18,51,0,3,0,0,28.0,3,27,2,2,11,20,13,43,1,4,2,2
2008-10-25,http://ufcstats.com/fight-details/64da1f4774624b72,http://ufcstats.com/event-details/c670aa48827d6be6,W,Thiago Alves,Josh Koscheck,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/dd37fd509af89f15,1,8,,2,80,181,87,188,0,2,0,0,17.0,43,134,2,4,35,43,68,162,10,17,2,2
2008-10-25,http://ufcstats.com/fight-details/64da1f4774624b72,http://ufcstats.com/event-details/c670aa48827d6be6,L,Josh Koscheck,Thiago Alves,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/dd37fd509af89f15,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,1,8,,0,39,128,46,135,0,5,0,0,158.0,25,106,9,17,5,5,34,121,5,7,0,0
2008-10-25,http://ufcstats.com/fight-details/27868eac1d141498,http://ufcstats.com/event-details/c670aa48827d6be6,W,Gray Maynard,Rich Clementi,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/7d96bc577e5178b2,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,2,7,,0,22,61,66,111,5,7,2,0,581.0,17,55,5,6,0,0,14,46,2,2,6,13
2008-10-25,http://ufcstats.com/fight-details/27868eac1d141498,http://ufcstats.com/event-details/c670aa48827d6be6,L,Rich Clementi,Gray Maynard,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,http://ufcstats.com/fighter-details/7d96bc577e5178b2,2,7,,0,7,42,20,57,0,0,0,1,13.0,3,37,0,1,4,4,5,32,0,6,2,4
2008-10-25,http://ufcstats.com/fight-details/af4cbb9072814a86,http://ufcstats.com/event-details/c670aa48827d6be6,W,Junior Dos Santos,Fabricio Werdum,Heavyweight,KO/TKO,1,1:21,81.0,http://ufcstats.com/fighter-details/63def5a5662a6917,http://ufcstats.com/fighter-details/492b202d2064e7a9,3,6,,1,7,11,7,11,0,0,0,0,3.0,5,7,1,3,1,1,3,7,0,0,4,4
2008-10-25,http://ufcstats.com/fight-details/af4cbb9072814a86,http://ufcstats.com/event-details/c670aa48827d6be6,L,Fabricio Werdum,Junior Dos Santos,Heavyweight,KO/TKO,1,1:21,81.0,http://ufcstats.com/fighter-details/492b202d2064e7a9,http://ufcstats.com/fighter-details/63def5a5662a6917,3,6,,0,6,6,6,6,0,0,0,0,0.0,1,1,0,0,5,5,5,5,1,1,0,0
2008-10-25,http://ufcstats.com/fight-details/d5a0e8c67ed8abe0,http://ufcstats.com/event-details/c670aa48827d6be6,W,Sean Sherk,Tyson Griffin,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/029880cdbf5ca089,http://ufcstats.com/fighter-details/20205040232ed0f3,4,5,,0,92,253,103,264,3,7,0,0,151.0,66,226,11,11,15,16,78,230,14,23,0,0
2008-10-25,http://ufcstats.com/fight-details/d5a0e8c67ed8abe0,http://ufcstats.com/event-details/c670aa48827d6be6,L,Tyson Griffin,Sean Sherk,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/20205040232ed0f3,http://ufcstats.com/fighter-details/029880cdbf5ca089,4,5,,0,74,240,102,268,0,2,0,0,0.0,50,208,16,21,8,11,67,229,7,11,0,0
2008-10-25,http://ufcstats.com/fight-details/3feb2a8de9cf37da,http://ufcstats.com/event-details/c670aa48827d6be6,W,Thales Leites,Drew McFedries,Middleweight,SUB,1,1:18,78.0,http://ufcstats.com/fighter-details/cfb65863d5099327,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,5,4,,0,0,0,4,4,1,2,1,0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-25,http://ufcstats.com/fight-details/3feb2a8de9cf37da,http://ufcstats.com/event-details/c670aa48827d6be6,L,Drew McFedries,Thales Leites,Middleweight,SUB,1,1:18,78.0,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,http://ufcstats.com/fighter-details/cfb65863d5099327,5,4,,0,1,2,1,2,0,0,0,0,0.0,1,1,0,1,0,0,1,2,0,0,0,0
2008-10-25,http://ufcstats.com/fight-details/80fd1902547e0744,http://ufcstats.com/event-details/c670aa48827d6be6,W,Spencer Fisher,Shannon Gugerty,Lightweight,SUB,3,3:56,836.0,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,6,3,,1,30,54,76,101,0,2,2,1,168.0,13,31,10,16,7,7,10,25,18,25,2,4
2008-10-25,http://ufcstats.com/fight-details/80fd1902547e0744,http://ufcstats.com/event-details/c670aa48827d6be6,L,Shannon Gugerty,Spencer Fisher,Lightweight,SUB,3,3:56,836.0,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,6,3,,0,28,46,54,73,2,13,1,0,379.0,7,23,10,12,11,11,16,31,10,13,2,2
2008-10-25,http://ufcstats.com/fight-details/34d1bfdde8ea3e11,http://ufcstats.com/event-details/c670aa48827d6be6,W,Dan Miller,Matt Horwich,Middleweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/d0c29452d3272603,http://ufcstats.com/fighter-details/049d698d773eb3e1,7,2,,0,31,49,142,165,6,7,0,0,627.0,26,44,4,4,1,1,7,13,5,5,19,31
2008-10-25,http://ufcstats.com/fight-details/34d1bfdde8ea3e11,http://ufcstats.com/event-details/c670aa48827d6be6,L,Matt Horwich,Dan Miller,Middleweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/049d698d773eb3e1,http://ufcstats.com/fighter-details/d0c29452d3272603,7,2,,0,15,24,62,71,0,0,5,2,222.0,10,19,5,5,0,0,4,8,4,9,7,7
2008-10-25,http://ufcstats.com/fight-details/854c64fe481e65ee,http://ufcstats.com/event-details/c670aa48827d6be6,W,Hermes Franca,Marcus Aurelio,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,http://ufcstats.com/fighter-details/04643fd03d9159cc,8,1,,0,60,122,65,127,0,0,0,0,2.0,24,71,1,4,35,47,60,121,0,1,0,0
2008-10-25,http://ufcstats.com/fight-details/854c64fe481e65ee,http://ufcstats.com/event-details/c670aa48827d6be6,L,Marcus Aurelio,Hermes Franca,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/04643fd03d9159cc,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,8,1,,0,40,104,55,120,1,9,0,0,110.0,34,97,2,3,4,4,37,100,1,2,2,2
2008-10-25,http://ufcstats.com/fight-details/cfbeeffd65101ae1,http://ufcstats.com/event-details/c670aa48827d6be6,W,Pete Sell,Joshua Burkman,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/0359313549d230a1,http://ufcstats.com/fighter-details/6da99156486ed6c2,9,0,,0,65,123,88,146,1,10,1,0,82.0,52,109,10,11,3,3,61,117,4,6,0,0
2008-10-25,http://ufcstats.com/fight-details/cfbeeffd65101ae1,http://ufcstats.com/event-details/c670aa48827d6be6,L,Joshua Burkman,Pete Sell,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/6da99156486ed6c2,http://ufcstats.com/fighter-details/0359313549d230a1,9,0,,0,50,112,58,121,4,6,0,0,232.0,37,97,8,10,5,5,28,85,9,14,13,13
2008-10-18,http://ufcstats.com/fight-details/1776c84e3d22d7cc,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Michael Bisping,Chris Leben,Middleweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://ufcstats.com/fighter-details/d43a048a880efdff,0,10,,0,70,160,77,167,1,3,0,0,30.0,52,133,14,21,4,6,65,145,5,15,0,0
2008-10-18,http://ufcstats.com/fight-details/1776c84e3d22d7cc,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Chris Leben,Michael Bisping,Middleweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/d43a048a880efdff,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,0,10,,0,51,164,62,176,1,2,0,0,47.0,22,117,12,24,17,23,43,142,8,22,0,0
2008-10-18,http://ufcstats.com/fight-details/01d71345ba7ea6f9,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Keith Jardine,Brandon Vera,Light Heavyweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,http://ufcstats.com/fighter-details/fa315e6c77eee106,1,9,,1,50,131,59,140,2,4,0,0,220.0,35,114,5,6,10,11,27,81,13,27,10,23
2008-10-18,http://ufcstats.com/fight-details/01d71345ba7ea6f9,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Brandon Vera,Keith Jardine,Light Heavyweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/fa315e6c77eee106,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,1,9,,1,48,86,57,95,1,1,0,0,38.0,27,62,12,14,9,10,35,65,4,10,9,11
2008-10-18,http://ufcstats.com/fight-details/781017bfa44d4058,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Luiz Cane,Rameau Thierry Sokoudjou,Light Heavyweight,KO/TKO,2,4:15,555.0,http://ufcstats.com/fighter-details/24b033b3daf1c9df,http://ufcstats.com/fighter-details/d1152823307d7e7c,2,8,,1,41,78,41,78,0,0,0,0,13.0,37,72,3,5,1,1,28,60,2,5,11,13
2008-10-18,http://ufcstats.com/fight-details/781017bfa44d4058,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Rameau Thierry Sokoudjou,Luiz Cane,Light Heavyweight,KO/TKO,2,4:15,555.0,http://ufcstats.com/fighter-details/d1152823307d7e7c,http://ufcstats.com/fighter-details/24b033b3daf1c9df,2,8,,0,28,82,28,82,0,1,0,0,0.0,16,65,8,9,4,8,27,78,1,4,0,0
2008-10-18,http://ufcstats.com/fight-details/f24db9d7c3636a2a,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Chris Lytle,Paul Taylor,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/91acd6910b802a9e,http://ufcstats.com/fighter-details/9b74de674c355425,3,7,,0,102,194,212,304,2,3,0,0,479.0,54,131,42,57,6,6,56,128,43,63,3,3
2008-10-18,http://ufcstats.com/fight-details/f24db9d7c3636a2a,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Paul Taylor,Chris Lytle,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/9b74de674c355425,http://ufcstats.com/fighter-details/91acd6910b802a9e,3,7,,0,85,160,133,209,0,2,0,0,64.0,42,109,15,23,28,28,48,105,37,55,0,0
2008-10-18,http://ufcstats.com/fight-details/cc9cabc1fc747aaf,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Marcus Davis,Paul Kelly,Welterweight,SUB,2,2:16,436.0,http://ufcstats.com/fighter-details/b7d524c77c27389b,http://ufcstats.com/fighter-details/aac5ac38148f0528,4,6,,0,25,63,36,74,1,1,1,0,46.0,12,46,3,5,10,12,24,62,0,0,1,1
2008-10-18,http://ufcstats.com/fight-details/cc9cabc1fc747aaf,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Paul Kelly,Marcus Davis,Welterweight,SUB,2,2:16,436.0,http://ufcstats.com/fighter-details/aac5ac38148f0528,http://ufcstats.com/fighter-details/b7d524c77c27389b,4,6,,0,3,56,3,56,1,1,1,0,23.0,2,55,1,1,0,0,3,55,0,1,0,0
2008-10-18,http://ufcstats.com/fight-details/0510d12ad43ede89,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Dan Hardy,Akihiro Gono,Welterweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/473ce3aa581251a2,http://ufcstats.com/fighter-details/b2acebbef8da14ea,5,5,,0,57,186,61,190,0,0,0,0,2.0,24,133,12,20,21,33,53,170,4,16,0,0
2008-10-18,http://ufcstats.com/fight-details/0510d12ad43ede89,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Akihiro Gono,Dan Hardy,Welterweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/b2acebbef8da14ea,http://ufcstats.com/fighter-details/473ce3aa581251a2,5,5,,0,56,107,58,109,3,4,0,0,66.0,28,63,14,20,14,24,50,98,4,7,2,2
2008-10-18,http://ufcstats.com/fight-details/550daf3853d050ba,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Shane Carwin,Neil Wain,Heavyweight,KO/TKO,1,1:31,91.0,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,http://ufcstats.com/fighter-details/6b7bc7eaf2465387,6,4,,0,13,23,23,33,1,2,0,0,62.0,11,21,2,2,0,0,0,2,2,4,11,17
2008-10-18,http://ufcstats.com/fight-details/550daf3853d050ba,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Neil Wain,Shane Carwin,Heavyweight,KO/TKO,1,1:31,91.0,http://ufcstats.com/fighter-details/6b7bc7eaf2465387,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,6,4,,0,4,8,8,12,0,0,0,0,0.0,4,8,0,0,0,0,3,5,1,3,0,0
2008-10-18,http://ufcstats.com/fight-details/194f8d501f318ada,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,David Bielkheden,Jess Liaudin,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/1efa064872f089d0,http://ufcstats.com/fighter-details/a8aba6fd8a463043,7,3,,0,36,53,86,104,7,11,0,0,594.0,32,49,4,4,0,0,0,4,16,19,20,30
2008-10-18,http://ufcstats.com/fight-details/194f8d501f318ada,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Jess Liaudin,David Bielkheden,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/a8aba6fd8a463043,http://ufcstats.com/fighter-details/1efa064872f089d0,7,3,,0,12,25,58,72,1,1,2,0,194.0,12,25,0,0,0,0,1,7,4,4,7,14
2008-10-18,http://ufcstats.com/fight-details/cd5336ef8b2329f4,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Terry Etim,Sam Stout,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/33011768c3c4dc9a,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,8,2,,0,69,192,69,192,0,2,0,0,3.0,35,143,4,8,30,41,66,188,3,4,0,0
2008-10-18,http://ufcstats.com/fight-details/cd5336ef8b2329f4,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Sam Stout,Terry Etim,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,http://ufcstats.com/fighter-details/33011768c3c4dc9a,8,2,,0,55,288,56,289,1,1,0,0,5.0,15,216,18,37,22,35,53,284,2,4,0,0
2008-10-18,http://ufcstats.com/fight-details/9b8c29f50d452025,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Jim Miller,David Baron,Lightweight,SUB,3,3:19,799.0,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/80c0bed43da0e27b,9,1,,0,15,28,46,64,5,6,5,0,645.0,10,21,2,2,3,5,3,11,1,2,11,15
2008-10-18,http://ufcstats.com/fight-details/9b8c29f50d452025,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,David Baron,Jim Miller,Lightweight,SUB,3,3:19,799.0,http://ufcstats.com/fighter-details/80c0bed43da0e27b,http://ufcstats.com/fighter-details/d1941565abf50b16,9,1,,0,7,16,22,31,0,1,1,1,55.0,5,14,2,2,0,0,5,11,2,5,0,0
2008-10-18,http://ufcstats.com/fight-details/757c11f17278b06a,http://ufcstats.com/event-details/312f47c3d2f83ffa,W,Per Eklund,Samy Schiavo,Lightweight,SUB,3,1:47,707.0,http://ufcstats.com/fighter-details/58bc81376286b3d3,http://ufcstats.com/fighter-details/1208ffc5be6e31ad,10,0,,0,31,42,92,104,1,5,5,0,243.0,14,22,14,17,3,3,3,6,19,24,9,12
2008-10-18,http://ufcstats.com/fight-details/757c11f17278b06a,http://ufcstats.com/event-details/312f47c3d2f83ffa,L,Samy Schiavo,Per Eklund,Lightweight,SUB,3,1:47,707.0,http://ufcstats.com/fighter-details/1208ffc5be6e31ad,http://ufcstats.com/fighter-details/58bc81376286b3d3,10,0,,0,23,56,28,62,1,2,1,0,318.0,16,47,1,3,6,6,10,31,6,9,7,16
2008-09-17,http://ufcstats.com/fight-details/9fc232c3829a1ef0,http://ufcstats.com/event-details/279093302a6f44b3,W,Nate Diaz,Josh Neer,Lightweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/8355922d564b152c,http://ufcstats.com/fighter-details/d1a1314976c50bef,0,9,,0,40,72,114,157,5,11,0,0,449.0,21,47,13,19,6,6,4,23,21,27,15,22
2008-09-17,http://ufcstats.com/fight-details/9fc232c3829a1ef0,http://ufcstats.com/event-details/279093302a6f44b3,L,Josh Neer,Nate Diaz,Lightweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/d1a1314976c50bef,http://ufcstats.com/fighter-details/8355922d564b152c,0,9,,0,26,50,48,74,4,8,4,0,336.0,20,40,3,7,3,3,4,10,16,30,6,10
2008-09-17,http://ufcstats.com/fight-details/d460961065f1198b,http://ufcstats.com/event-details/279093302a6f44b3,W,Clay Guida,Mac Danzig,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fighter-details/86f582852a5b240a,1,8,,0,43,106,67,133,10,18,0,0,516.0,19,79,7,9,17,18,17,67,20,29,6,10
2008-09-17,http://ufcstats.com/fight-details/d460961065f1198b,http://ufcstats.com/event-details/279093302a6f44b3,L,Mac Danzig,Clay Guida,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/86f582852a5b240a,http://ufcstats.com/fighter-details/c47df9303d318c67,1,8,,0,36,108,64,139,1,3,0,0,34.0,31,101,2,3,3,4,27,94,9,14,0,0
2008-09-17,http://ufcstats.com/fight-details/3818a33c9103c88f,http://ufcstats.com/event-details/279093302a6f44b3,W,Alan Belcher,Ed Herman,Middleweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/4130a743d9d22163,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,2,7,,0,54,90,67,103,0,0,0,0,144.0,29,60,8,12,17,18,39,71,15,19,0,0
2008-09-17,http://ufcstats.com/fight-details/3818a33c9103c88f,http://ufcstats.com/event-details/279093302a6f44b3,L,Ed Herman,Alan Belcher,Middleweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,http://ufcstats.com/fighter-details/4130a743d9d22163,2,7,,0,43,130,86,175,5,12,2,0,289.0,33,110,9,16,1,4,24,96,9,19,10,15
2008-09-17,http://ufcstats.com/fight-details/505d3d9b006014c8,http://ufcstats.com/event-details/279093302a6f44b3,W,Eric Schafer,Houston Alexander,Light Heavyweight,SUB,1,4:53,293.0,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd,http://ufcstats.com/fighter-details/0541480fbf719d86,3,6,,0,24,38,53,69,1,4,2,1,196.0,21,32,3,6,0,0,0,1,3,6,21,31
2008-09-17,http://ufcstats.com/fight-details/505d3d9b006014c8,http://ufcstats.com/event-details/279093302a6f44b3,L,Houston Alexander,Eric Schafer,Light Heavyweight,SUB,1,4:53,293.0,http://ufcstats.com/fighter-details/0541480fbf719d86,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd,3,6,,0,12,21,22,31,0,0,0,0,32.0,7,15,3,4,2,2,3,5,4,7,5,9
2008-09-17,http://ufcstats.com/fight-details/830bf05d0ee635a1,http://ufcstats.com/event-details/279093302a6f44b3,W,Alessio Sakara,Joe Vedepo,Middleweight,KO/TKO,1,1:27,87.0,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,http://ufcstats.com/fighter-details/d35c3ed553b71fa2,4,5,,1,7,10,7,10,0,0,0,0,0.0,3,6,3,3,1,1,4,7,2,2,1,1
2008-09-17,http://ufcstats.com/fight-details/830bf05d0ee635a1,http://ufcstats.com/event-details/279093302a6f44b3,L,Joe Vedepo,Alessio Sakara,Middleweight,KO/TKO,1,1:27,87.0,http://ufcstats.com/fighter-details/d35c3ed553b71fa2,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,4,5,,0,7,9,8,10,0,3,0,0,23.0,5,7,2,2,0,0,0,2,7,7,0,0
2008-09-17,http://ufcstats.com/fight-details/43e8fcd8e4d015fb,http://ufcstats.com/event-details/279093302a6f44b3,W,Wilson Gouveia,Ryan Jensen,Middleweight,SUB,2,2:04,424.0,http://ufcstats.com/fighter-details/af5b208e97f5d382,http://ufcstats.com/fighter-details/aae99701b21554e4,5,4,,0,8,19,8,19,1,1,2,0,14.0,3,13,1,1,4,5,7,18,1,1,0,0
2008-09-17,http://ufcstats.com/fight-details/43e8fcd8e4d015fb,http://ufcstats.com/event-details/279093302a6f44b3,L,Ryan Jensen,Wilson Gouveia,Middleweight,SUB,2,2:04,424.0,http://ufcstats.com/fighter-details/aae99701b21554e4,http://ufcstats.com/fighter-details/af5b208e97f5d382,5,4,,0,30,72,45,90,2,2,0,1,220.0,28,69,0,1,2,2,5,17,1,1,24,54
2008-09-17,http://ufcstats.com/fight-details/f6ea148cfeb1aaf7,http://ufcstats.com/event-details/279093302a6f44b3,W,Joe Lauzon,Kyle Bradley,Lightweight,KO/TKO,2,1:34,394.0,http://ufcstats.com/fighter-details/3bad7ef643840f67,http://ufcstats.com/fighter-details/a6959da32f0e6b5d,6,3,,0,23,54,30,62,1,2,2,0,37.0,22,53,1,1,0,0,6,32,6,7,11,15
2008-09-17,http://ufcstats.com/fight-details/f6ea148cfeb1aaf7,http://ufcstats.com/event-details/279093302a6f44b3,L,Kyle Bradley,Joe Lauzon,Lightweight,KO/TKO,2,1:34,394.0,http://ufcstats.com/fighter-details/a6959da32f0e6b5d,http://ufcstats.com/fighter-details/3bad7ef643840f67,6,3,,0,18,48,19,49,0,0,0,0,2.0,10,39,7,8,1,1,14,44,4,4,0,0
2008-09-17,http://ufcstats.com/fight-details/d23b05f33b741c47,http://ufcstats.com/event-details/279093302a6f44b3,W,Jason Brilz,Brad Morris,Light Heavyweight,KO/TKO,2,2:54,474.0,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,http://ufcstats.com/fighter-details/6803d4d6908354ac,7,2,,0,34,42,96,108,1,1,1,0,447.0,29,37,5,5,0,0,0,0,0,0,34,42
